log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,regionalId,intersectionId,msgCount,moy,msom,v1_currState,v1_minEndTime,v1_maxEndTime,v1_elapsedTime,v2_currState,v2_minEndTime,v2_maxEndTime,v2_elapsedTime,v3_currState,v3_minEndTime,v3_maxEndTime,v3_elapsedTime,v4_currState,v4_minEndTime,v4_maxEndTime,v4_elapsedTime,v5_currState,v5_minEndTime,v5_maxEndTime,v5_elapsedTime,v6_currState,v6_minEndTime,v6_maxEndTime,v6_elapsedTime,v7_currState,v7_minEndTime,v7_maxEndTime,v7_elapsedTime,v8_currState,v8_minEndTime,v8_maxEndTime,v8_elapsedTime,p1_currState,p1_minEndTime,p1_maxEndTime,p1_elapsedTime,p2_currState,p2_minEndTime,p2_maxEndTime,p2_elapsedTime,p3_currState,p3_minEndTime,p3_maxEndTime,p3_elapsedTime,p4_currState,p4_minEndTime,p4_maxEndTime,p4_elapsedTime,p5_currState,p5_minEndTime,p5_maxEndTime,p5_elapsedTime,p6_currState,p6_minEndTime,p6_maxEndTime,p6_elapsedTime,p7_currState,p7_minEndTime,p7_maxEndTime,p7_elapsedTime,p8_currState,p8_minEndTime,p8_maxEndTime,p8_elapsedTime
2021-03-08 23:55:50.295334,1615247750.2953455,2021-03-08 23:55:50.295005,1615247750.295014,0,26379,1,96475,50293,red,220,410,0.0,red,350,710,0.0,permissive_yellow,0,0,0.0,green,170,360,0.0,red,220,410,0.0,red,350,710,0.0,permissive_yellow,0,0,0.0,green,170,360,0.0,do_not_walk,0,0,0.0,do_not_walk,350,350,0.0,do_not_walk,0,0,0.0,walk,10,10,0.0,do_not_walk,0,0,0.0,do_not_walk,350,350,0.0,do_not_walk,0,0,0.0,walk,10,10,0.0
2021-03-08 23:55:50.395868,1615247750.3958764,2021-03-08 23:55:50.395598,1615247750.395607,0,26379,2,96475,50394,red,219,409,1,red,349,709,1,permissive_yellow,0,0,1,green,169,359,1,red,219,409,1,red,349,709,1,permissive_yellow,0,0,1,green,169,359,1,do_not_walk,0,0,1,do_not_walk,349,349,1,do_not_walk,0,0,1,walk,9,9,1,do_not_walk,0,0,1,do_not_walk,349,349,1,do_not_walk,0,0,1,walk,9,9,1
2021-03-08 23:55:50.494665,1615247750.4946735,2021-03-08 23:55:50.494442,1615247750.494448,0,26379,3,96475,50493,red,218,408,2,red,348,708,2,permissive_yellow,0,0,2,green,168,358,2,red,218,408,2,red,348,708,2,permissive_yellow,0,0,2,green,168,358,2,do_not_walk,0,0,2,do_not_walk,348,348,2,do_not_walk,0,0,2,walk,8,8,2,do_not_walk,0,0,2,do_not_walk,348,348,2,do_not_walk,0,0,2,walk,8,8,2
2021-03-08 23:55:50.594514,1615247750.5945232,2021-03-08 23:55:50.594271,1615247750.594276,0,26379,4,96475,50593,red,217,407,3,red,347,707,3,permissive_yellow,0,0,3,green,167,357,3,red,217,407,3,red,347,707,3,permissive_yellow,0,0,3,green,167,357,3,do_not_walk,0,0,3,do_not_walk,347,347,3,do_not_walk,0,0,3,walk,7,7,3,do_not_walk,0,0,3,do_not_walk,347,347,3,do_not_walk,0,0,3,walk,7,7,3
2021-03-08 23:55:50.697231,1615247750.697239,2021-03-08 23:55:50.696952,1615247750.696958,0,26379,5,96475,50695,red,216,406,4,red,346,706,4,permissive_yellow,0,0,4,green,166,356,4,red,216,406,4,red,346,706,4,permissive_yellow,0,0,4,green,166,356,4,do_not_walk,0,0,4,do_not_walk,346,346,4,do_not_walk,0,0,4,walk,6,6,4,do_not_walk,0,0,4,do_not_walk,346,346,4,do_not_walk,0,0,4,walk,6,6,4
2021-03-08 23:55:50.797285,1615247750.797293,2021-03-08 23:55:50.797058,1615247750.797063,0,26379,6,96475,50796,red,215,405,5,red,345,705,5,permissive_yellow,0,0,5,green,165,355,5,red,215,405,5,red,345,705,5,permissive_yellow,0,0,5,green,165,355,5,do_not_walk,0,0,5,do_not_walk,345,345,5,do_not_walk,0,0,5,walk,5,5,5,do_not_walk,0,0,5,do_not_walk,345,345,5,do_not_walk,0,0,5,walk,5,5,5
2021-03-08 23:55:50.901985,1615247750.9020085,2021-03-08 23:55:50.901265,1615247750.901285,0,26379,7,96475,50896,red,214,404,6,red,344,704,6,permissive_yellow,0,0,6,green,164,354,6,red,214,404,6,red,344,704,6,permissive_yellow,0,0,6,green,164,354,6,do_not_walk,0,0,6,do_not_walk,344,344,6,do_not_walk,0,0,6,walk,4,4,6,do_not_walk,0,0,6,do_not_walk,344,344,6,do_not_walk,0,0,6,walk,4,4,6
2021-03-08 23:55:51.000449,1615247751.0004723,2021-03-08 23:55:50.999743,1615247750.999762,0,26379,8,96475,50995,red,213,403,7,red,343,703,7,permissive_yellow,0,0,7,green,163,353,7,red,213,403,7,red,343,703,7,permissive_yellow,0,0,7,green,163,353,7,do_not_walk,0,0,7,do_not_walk,343,343,7,do_not_walk,0,0,7,walk,3,3,7,do_not_walk,0,0,7,do_not_walk,343,343,7,do_not_walk,0,0,7,walk,3,3,7
2021-03-08 23:55:51.102341,1615247751.102358,2021-03-08 23:55:51.101837,1615247751.101851,0,26379,9,96475,51098,red,212,402,8,red,342,702,8,permissive_yellow,0,0,8,green,162,352,8,red,212,402,8,red,342,702,8,permissive_yellow,0,0,8,green,162,352,8,do_not_walk,0,0,8,do_not_walk,342,342,8,do_not_walk,0,0,8,walk,2,2,8,do_not_walk,0,0,8,do_not_walk,342,342,8,do_not_walk,0,0,8,walk,2,2,8
2021-03-08 23:55:51.203117,1615247751.203129,2021-03-08 23:55:51.202668,1615247751.202678,0,26379,10,96475,51200,red,211,401,9,red,341,701,9,permissive_yellow,0,0,9,green,161,351,9,red,211,401,9,red,341,701,9,permissive_yellow,0,0,9,green,161,351,9,do_not_walk,0,0,9,do_not_walk,341,341,9,do_not_walk,0,0,9,walk,1,1,9,do_not_walk,0,0,9,do_not_walk,341,341,9,do_not_walk,0,0,9,walk,1,1,9
