log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,regionalId,intersectionId,msgCount,moy,msom,v1_currState,v1_minEndTime,v1_maxEndTime,v1_elapsedTime,v2_currState,v2_minEndTime,v2_maxEndTime,v2_elapsedTime,v3_currState,v3_minEndTime,v3_maxEndTime,v3_elapsedTime,v4_currState,v4_minEndTime,v4_maxEndTime,v4_elapsedTime,v5_currState,v5_minEndTime,v5_maxEndTime,v5_elapsedTime,v6_currState,v6_minEndTime,v6_maxEndTime,v6_elapsedTime,v7_currState,v7_minEndTime,v7_maxEndTime,v7_elapsedTime,v8_currState,v8_minEndTime,v8_maxEndTime,v8_elapsedTime,p1_currState,p1_minEndTime,p1_maxEndTime,p1_elapsedTime,p2_currState,p2_minEndTime,p2_maxEndTime,p2_elapsedTime,p3_currState,p3_minEndTime,p3_maxEndTime,p3_elapsedTime,p4_currState,p4_minEndTime,p4_maxEndTime,p4_elapsedTime,p5_currState,p5_minEndTime,p5_maxEndTime,p5_elapsedTime,p6_currState,p6_minEndTime,p6_maxEndTime,p6_elapsedTime,p7_currState,p7_minEndTime,p7_maxEndTime,p7_elapsedTime,p8_currState,p8_minEndTime,p8_maxEndTime,p8_elapsedTime
2020-10-22 23:17:24.124922,1603408644.1249316,2020-10-22 23:17:24.124666,1603408644.124673,0,26679,1,426197,24123,permissive_yellow,402,942,0.0,green,202,392,0.0,red,0,0,0.0,red,252,442,0.0,permissive_yellow,402,942,0.0,green,202,392,0.0,red,0,0,0.0,red,252,442,0.0,do_not_walk,0,0,0.0,walk,28,28,0.0,do_not_walk,0,0,0.0,do_not_walk,252,252,0.0,do_not_walk,0,0,0.0,walk,42,42,0.0,do_not_walk,0,0,0.0,do_not_walk,252,252,0.0
2020-10-22 23:17:24.228550,1603408644.2285593,2020-10-22 23:17:24.228272,1603408644.228278,0,26679,2,426197,24226,permissive_yellow,401,941,1,green,201,391,1,red,0,0,1,red,251,441,1,permissive_yellow,401,941,1,green,201,391,1,red,0,0,1,red,251,441,1,do_not_walk,0,0,1,walk,27,27,1,do_not_walk,0,0,1,do_not_walk,251,251,1,do_not_walk,0,0,1,walk,41,41,1,do_not_walk,0,0,1,do_not_walk,251,251,1
2020-10-22 23:17:24.340224,1603408644.3402472,2020-10-22 23:17:24.339455,1603408644.339474,0,26679,3,426197,24334,permissive_yellow,400,940,2,green,200,390,2,red,0,0,2,red,250,440,2,permissive_yellow,400,940,2,green,200,390,2,red,0,0,2,red,250,440,2,do_not_walk,0,0,2,walk,26,26,2,do_not_walk,0,0,2,do_not_walk,250,250,2,do_not_walk,0,0,2,walk,40,40,2,do_not_walk,0,0,2,do_not_walk,250,250,2
2020-10-22 23:17:24.435647,1603408644.4356556,2020-10-22 23:17:24.435348,1603408644.435356,0,26679,4,426197,24434,permissive_yellow,399,939,3,green,199,389,3,red,0,0,3,red,249,439,3,permissive_yellow,399,939,3,green,199,389,3,red,0,0,3,red,249,439,3,do_not_walk,0,0,3,walk,25,25,3,do_not_walk,0,0,3,do_not_walk,249,249,3,do_not_walk,0,0,3,walk,39,39,3,do_not_walk,0,0,3,do_not_walk,249,249,3
2020-10-22 23:17:24.535729,1603408644.5357385,2020-10-22 23:17:24.535461,1603408644.535467,0,26679,5,426197,24533,permissive_yellow,398,938,4,green,198,388,4,red,0,0,4,red,248,438,4,permissive_yellow,398,938,4,green,198,388,4,red,0,0,4,red,248,438,4,do_not_walk,0,0,4,walk,24,24,4,do_not_walk,0,0,4,do_not_walk,248,248,4,do_not_walk,0,0,4,walk,38,38,4,do_not_walk,0,0,4,do_not_walk,248,248,4
2020-10-22 23:17:24.641259,1603408644.6412904,2020-10-22 23:17:24.640206,1603408644.640235,0,26679,6,426197,24634,permissive_yellow,397,937,5,green,197,387,5,red,0,0,5,red,247,437,5,permissive_yellow,397,937,5,green,197,387,5,red,0,0,5,red,247,437,5,do_not_walk,0,0,5,walk,23,23,5,do_not_walk,0,0,5,do_not_walk,247,247,5,do_not_walk,0,0,5,walk,37,37,5,do_not_walk,0,0,5,do_not_walk,247,247,5
2020-10-22 23:17:24.741417,1603408644.7414403,2020-10-22 23:17:24.740511,1603408644.740537,0,26679,7,426197,24734,permissive_yellow,396,936,6,green,196,386,6,red,0,0,6,red,246,436,6,permissive_yellow,396,936,6,green,196,386,6,red,0,0,6,red,246,436,6,do_not_walk,0,0,6,walk,22,22,6,do_not_walk,0,0,6,do_not_walk,246,246,6,do_not_walk,0,0,6,walk,36,36,6,do_not_walk,0,0,6,do_not_walk,246,246,6
2020-10-22 23:17:24.836049,1603408644.8360577,2020-10-22 23:17:24.835757,1603408644.835765,0,26679,8,426197,24833,permissive_yellow,395,935,7,green,195,385,7,red,0,0,7,red,245,435,7,permissive_yellow,395,935,7,green,195,385,7,red,0,0,7,red,245,435,7,do_not_walk,0,0,7,walk,21,21,7,do_not_walk,0,0,7,do_not_walk,245,245,7,do_not_walk,0,0,7,walk,35,35,7,do_not_walk,0,0,7,do_not_walk,245,245,7
2020-10-22 23:17:24.935705,1603408644.935713,2020-10-22 23:17:24.935469,1603408644.935474,0,26679,9,426197,24934,permissive_yellow,394,934,8,green,194,384,8,red,0,0,8,red,244,434,8,permissive_yellow,394,934,8,green,194,384,8,red,0,0,8,red,244,434,8,do_not_walk,0,0,8,walk,20,20,8,do_not_walk,0,0,8,do_not_walk,244,244,8,do_not_walk,0,0,8,walk,34,34,8,do_not_walk,0,0,8,do_not_walk,244,244,8
2020-10-22 23:17:25.050677,1603408645.0507045,2020-10-22 23:17:25.049999,1603408645.050015,0,26679,10,426197,25047,permissive_yellow,393,933,9,green,193,383,9,red,0,0,9,red,243,433,9,permissive_yellow,393,933,9,green,193,383,9,red,0,0,9,red,243,433,9,do_not_walk,0,0,9,walk,19,19,9,do_not_walk,0,0,9,do_not_walk,243,243,9,do_not_walk,0,0,9,walk,33,33,9,do_not_walk,0,0,9,do_not_walk,243,243,9
2020-10-22 23:17:25.150524,1603408645.150539,2020-10-22 23:17:25.150191,1603408645.1502,0,26679,11,426197,25148,permissive_yellow,392,932,10,green,192,382,10,red,0,0,10,red,242,432,10,permissive_yellow,392,932,10,green,192,382,10,red,0,0,10,red,242,432,10,do_not_walk,0,0,10,walk,18,18,10,do_not_walk,0,0,10,do_not_walk,242,242,10,do_not_walk,0,0,10,walk,32,32,10,do_not_walk,0,0,10,do_not_walk,242,242,10
2020-10-22 23:17:25.247666,1603408645.2476733,2020-10-22 23:17:25.247435,1603408645.24744,0,26679,12,426197,25246,permissive_yellow,391,931,11,green,191,381,11,red,0,0,11,red,241,431,11,permissive_yellow,391,931,11,green,191,381,11,red,0,0,11,red,241,431,11,do_not_walk,0,0,11,walk,17,17,11,do_not_walk,0,0,11,do_not_walk,241,241,11,do_not_walk,0,0,11,walk,31,31,11,do_not_walk,0,0,11,do_not_walk,241,241,11
2020-10-22 23:17:25.348489,1603408645.3484974,2020-10-22 23:17:25.348267,1603408645.348272,0,26679,13,426197,25347,permissive_yellow,390,930,12,green,190,380,12,red,0,0,12,red,240,430,12,permissive_yellow,390,930,12,green,190,380,12,red,0,0,12,red,240,430,12,do_not_walk,0,0,12,walk,16,16,12,do_not_walk,0,0,12,do_not_walk,240,240,12,do_not_walk,0,0,12,walk,30,30,12,do_not_walk,0,0,12,do_not_walk,240,240,12
2020-10-22 23:17:25.451808,1603408645.4518306,2020-10-22 23:17:25.451087,1603408645.451105,0,26679,14,426197,25446,permissive_yellow,389,929,13,green,189,379,13,red,0,0,13,red,239,429,13,permissive_yellow,389,929,13,green,189,379,13,red,0,0,13,red,239,429,13,do_not_walk,0,0,13,walk,15,15,13,do_not_walk,0,0,13,do_not_walk,239,239,13,do_not_walk,0,0,13,walk,29,29,13,do_not_walk,0,0,13,do_not_walk,239,239,13
2020-10-22 23:17:25.552518,1603408645.552541,2020-10-22 23:17:25.551834,1603408645.551852,0,26679,15,426197,25547,permissive_yellow,388,928,14,green,188,378,14,red,0,0,14,red,238,428,14,permissive_yellow,388,928,14,green,188,378,14,red,0,0,14,red,238,428,14,do_not_walk,0,0,14,walk,14,14,14,do_not_walk,0,0,14,do_not_walk,238,238,14,do_not_walk,0,0,14,walk,28,28,14,do_not_walk,0,0,14,do_not_walk,238,238,14
2020-10-22 23:17:25.651497,1603408645.65152,2020-10-22 23:17:25.650790,1603408645.650808,0,26679,16,426197,25646,permissive_yellow,387,927,15,green,187,377,15,red,0,0,15,red,237,427,15,permissive_yellow,387,927,15,green,187,377,15,red,0,0,15,red,237,427,15,do_not_walk,0,0,15,walk,13,13,15,do_not_walk,0,0,15,do_not_walk,237,237,15,do_not_walk,0,0,15,walk,27,27,15,do_not_walk,0,0,15,do_not_walk,237,237,15
2020-10-22 23:17:25.753065,1603408645.753075,2020-10-22 23:17:25.752803,1603408645.752809,0,26679,17,426197,25751,permissive_yellow,386,926,17,green,186,376,17,red,0,0,17,red,236,426,17,permissive_yellow,386,926,17,green,186,376,17,red,0,0,17,red,236,426,17,do_not_walk,0,0,17,walk,12,12,17,do_not_walk,0,0,17,do_not_walk,236,236,17,do_not_walk,0,0,17,walk,26,26,17,do_not_walk,0,0,17,do_not_walk,236,236,17
2020-10-22 23:17:25.853293,1603408645.853305,2020-10-22 23:17:25.853044,1603408645.853049,0,26679,18,426197,25851,permissive_yellow,385,925,18,green,185,375,18,red,0,0,18,red,235,425,18,permissive_yellow,385,925,18,green,185,375,18,red,0,0,18,red,235,425,18,do_not_walk,0,0,18,walk,11,11,18,do_not_walk,0,0,18,do_not_walk,235,235,18,do_not_walk,0,0,18,walk,25,25,18,do_not_walk,0,0,18,do_not_walk,235,235,18
2020-10-22 23:17:25.953012,1603408645.9530208,2020-10-22 23:17:25.952784,1603408645.952789,0,26679,19,426197,25951,permissive_yellow,384,924,19,green,184,374,19,red,0,0,19,red,234,424,19,permissive_yellow,384,924,19,green,184,374,19,red,0,0,19,red,234,424,19,do_not_walk,0,0,19,walk,10,10,19,do_not_walk,0,0,19,do_not_walk,234,234,19,do_not_walk,0,0,19,walk,24,24,19,do_not_walk,0,0,19,do_not_walk,234,234,19
2020-10-22 23:17:26.053417,1603408646.0534275,2020-10-22 23:17:26.053142,1603408646.053147,0,26679,20,426197,26051,permissive_yellow,383,923,20,green,183,373,20,red,0,0,20,red,233,423,20,permissive_yellow,383,923,20,green,183,373,20,red,0,0,20,red,233,423,20,do_not_walk,0,0,20,walk,9,9,20,do_not_walk,0,0,20,do_not_walk,233,233,20,do_not_walk,0,0,20,walk,23,23,20,do_not_walk,0,0,20,do_not_walk,233,233,20
2020-10-22 23:17:26.152918,1603408646.1529272,2020-10-22 23:17:26.152692,1603408646.152698,0,26679,21,426197,26151,permissive_yellow,382,922,21,green,182,372,21,red,0,0,21,red,232,422,21,permissive_yellow,382,922,21,green,182,372,21,red,0,0,21,red,232,422,21,do_not_walk,0,0,21,walk,8,8,21,do_not_walk,0,0,21,do_not_walk,232,232,21,do_not_walk,0,0,21,walk,22,22,21,do_not_walk,0,0,21,do_not_walk,232,232,21
2020-10-22 23:17:26.255415,1603408646.2554264,2020-10-22 23:17:26.255127,1603408646.255134,0,26679,22,426197,26252,permissive_yellow,381,921,22,green,181,371,22,red,0,0,22,red,231,421,22,permissive_yellow,381,921,22,green,181,371,22,red,0,0,22,red,231,421,22,do_not_walk,0,0,22,walk,7,7,22,do_not_walk,0,0,22,do_not_walk,231,231,22,do_not_walk,0,0,22,walk,21,21,22,do_not_walk,0,0,22,do_not_walk,231,231,22
2020-10-22 23:17:26.360025,1603408646.3600502,2020-10-22 23:17:26.359245,1603408646.359271,0,26679,23,426197,26352,permissive_yellow,380,920,23,green,180,370,23,red,0,0,23,red,230,420,23,permissive_yellow,380,920,23,green,180,370,23,red,0,0,23,red,230,420,23,do_not_walk,0,0,23,walk,6,6,23,do_not_walk,0,0,23,do_not_walk,230,230,23,do_not_walk,0,0,23,walk,20,20,23,do_not_walk,0,0,23,do_not_walk,230,230,23
2020-10-22 23:17:26.460532,1603408646.4605649,2020-10-22 23:17:26.459765,1603408646.459794,0,26679,24,426197,26452,permissive_yellow,379,919,24,green,179,369,24,red,0,0,24,red,229,419,24,permissive_yellow,379,919,24,green,179,369,24,red,0,0,24,red,229,419,24,do_not_walk,0,0,24,walk,5,5,24,do_not_walk,0,0,24,do_not_walk,229,229,24,do_not_walk,0,0,24,walk,19,19,24,do_not_walk,0,0,24,do_not_walk,229,229,24
2020-10-22 23:17:26.560513,1603408646.5605383,2020-10-22 23:17:26.559705,1603408646.559733,0,26679,25,426197,26552,permissive_yellow,378,918,25,green,178,368,25,red,0,0,25,red,228,418,25,permissive_yellow,378,918,25,green,178,368,25,red,0,0,25,red,228,418,25,do_not_walk,0,0,25,walk,4,4,25,do_not_walk,0,0,25,do_not_walk,228,228,25,do_not_walk,0,0,25,walk,18,18,25,do_not_walk,0,0,25,do_not_walk,228,228,25
2020-10-22 23:17:26.657771,1603408646.6577814,2020-10-22 23:17:26.657453,1603408646.657463,0,26679,26,426197,26651,permissive_yellow,377,917,26,green,177,367,26,red,0,0,26,red,227,417,26,permissive_yellow,377,917,26,green,177,367,26,red,0,0,26,red,227,417,26,do_not_walk,0,0,26,walk,3,3,26,do_not_walk,0,0,26,do_not_walk,227,227,26,do_not_walk,0,0,26,walk,17,17,26,do_not_walk,0,0,26,do_not_walk,227,227,26
2020-10-22 23:17:26.760337,1603408646.7603624,2020-10-22 23:17:26.759528,1603408646.759555,0,26679,27,426197,26752,permissive_yellow,376,916,27,green,176,366,27,red,0,0,27,red,226,416,27,permissive_yellow,376,916,27,green,176,366,27,red,0,0,27,red,226,416,27,do_not_walk,0,0,27,walk,2,2,27,do_not_walk,0,0,27,do_not_walk,226,226,27,do_not_walk,0,0,27,walk,16,16,27,do_not_walk,0,0,27,do_not_walk,226,226,27
2020-10-22 23:17:26.859922,1603408646.8599463,2020-10-22 23:17:26.859149,1603408646.859176,0,26679,28,426197,26852,permissive_yellow,375,915,28,green,175,365,28,red,0,0,28,red,225,415,28,permissive_yellow,375,915,28,green,175,365,28,red,0,0,28,red,225,415,28,do_not_walk,0,0,28,walk,1,1,28,do_not_walk,0,0,28,do_not_walk,225,225,28,do_not_walk,0,0,28,walk,15,15,28,do_not_walk,0,0,28,do_not_walk,225,225,28
2020-10-22 23:17:26.954457,1603408646.9544647,2020-10-22 23:17:26.954137,1603408646.954146,0,26679,29,426197,26952,permissive_yellow,374,914,29,green,174,364,29,red,0,0,29,red,224,414,29,permissive_yellow,374,914,29,green,174,364,29,red,0,0,29,red,224,414,29,do_not_walk,0,0,29,ped_clear,160,160,0.0,do_not_walk,0,0,29,do_not_walk,224,224,29,do_not_walk,0,0,29,walk,14,14,29,do_not_walk,0,0,29,do_not_walk,224,224,29
2020-10-22 23:17:27.054752,1603408647.0547628,2020-10-22 23:17:27.054511,1603408647.054516,0,26679,30,426197,27053,permissive_yellow,373,913,30,green,173,363,30,red,0,0,30,red,223,413,30,permissive_yellow,373,913,30,green,173,363,30,red,0,0,30,red,223,413,30,do_not_walk,0,0,30,ped_clear,159,159,1,do_not_walk,0,0,30,do_not_walk,223,223,30,do_not_walk,0,0,30,walk,13,13,30,do_not_walk,0,0,30,do_not_walk,223,223,30
2020-10-22 23:17:27.153691,1603408647.1537004,2020-10-22 23:17:27.153461,1603408647.153467,0,26679,31,426197,27152,permissive_yellow,372,912,31,green,172,362,31,red,0,0,31,red,222,412,31,permissive_yellow,372,912,31,green,172,362,31,red,0,0,31,red,222,412,31,do_not_walk,0,0,31,ped_clear,158,158,2,do_not_walk,0,0,31,do_not_walk,222,222,31,do_not_walk,0,0,31,walk,12,12,31,do_not_walk,0,0,31,do_not_walk,222,222,31
2020-10-22 23:17:27.255611,1603408647.2556207,2020-10-22 23:17:27.255376,1603408647.255381,0,26679,32,426197,27254,permissive_yellow,371,911,32,green,171,361,32,red,0,0,32,red,221,411,32,permissive_yellow,371,911,32,green,171,361,32,red,0,0,32,red,221,411,32,do_not_walk,0,0,32,ped_clear,157,157,3,do_not_walk,0,0,32,do_not_walk,221,221,32,do_not_walk,0,0,32,walk,11,11,32,do_not_walk,0,0,32,do_not_walk,221,221,32
2020-10-22 23:17:27.354541,1603408647.354551,2020-10-22 23:17:27.354288,1603408647.354293,0,26679,33,426197,27353,permissive_yellow,370,910,33,green,170,360,33,red,0,0,33,red,220,410,33,permissive_yellow,370,910,33,green,170,360,33,red,0,0,33,red,220,410,33,do_not_walk,0,0,33,ped_clear,156,156,4,do_not_walk,0,0,33,do_not_walk,220,220,33,do_not_walk,0,0,33,walk,10,10,33,do_not_walk,0,0,33,do_not_walk,220,220,33
2020-10-22 23:17:27.460408,1603408647.4604325,2020-10-22 23:17:27.459588,1603408647.45961,0,26679,34,426197,27453,permissive_yellow,369,909,34,green,169,359,34,red,0,0,34,red,219,409,34,permissive_yellow,369,909,34,green,169,359,34,red,0,0,34,red,219,409,34,do_not_walk,0,0,34,ped_clear,155,155,5,do_not_walk,0,0,34,do_not_walk,219,219,34,do_not_walk,0,0,34,walk,9,9,34,do_not_walk,0,0,34,do_not_walk,219,219,34
2020-10-22 23:17:27.560219,1603408647.560241,2020-10-22 23:17:27.559503,1603408647.559522,0,26679,35,426197,27552,permissive_yellow,368,908,35,green,168,358,35,red,0,0,35,red,218,408,35,permissive_yellow,368,908,35,green,168,358,35,red,0,0,35,red,218,408,35,do_not_walk,0,0,35,ped_clear,154,154,6,do_not_walk,0,0,35,do_not_walk,218,218,35,do_not_walk,0,0,35,walk,8,8,35,do_not_walk,0,0,35,do_not_walk,218,218,35
2020-10-22 23:17:27.661896,1603408647.6619272,2020-10-22 23:17:27.660928,1603408647.66095,0,26679,36,426197,27653,permissive_yellow,367,907,36,green,167,357,36,red,0,0,36,red,217,407,36,permissive_yellow,367,907,36,green,167,357,36,red,0,0,36,red,217,407,36,do_not_walk,0,0,36,ped_clear,153,153,7,do_not_walk,0,0,36,do_not_walk,217,217,36,do_not_walk,0,0,36,walk,7,7,36,do_not_walk,0,0,36,do_not_walk,217,217,36
2020-10-22 23:17:27.761820,1603408647.7618456,2020-10-22 23:17:27.760974,1603408647.760996,0,26679,37,426197,27753,permissive_yellow,366,906,37,green,166,356,37,red,0,0,37,red,216,406,37,permissive_yellow,366,906,37,green,166,356,37,red,0,0,37,red,216,406,37,do_not_walk,0,0,37,ped_clear,152,152,8,do_not_walk,0,0,37,do_not_walk,216,216,37,do_not_walk,0,0,37,walk,6,6,37,do_not_walk,0,0,37,do_not_walk,216,216,37
2020-10-22 23:17:27.861275,1603408647.8612978,2020-10-22 23:17:27.860529,1603408647.860549,0,26679,38,426197,27853,permissive_yellow,365,905,38,green,165,355,38,red,0,0,38,red,215,405,38,permissive_yellow,365,905,38,green,165,355,38,red,0,0,38,red,215,405,38,do_not_walk,0,0,38,ped_clear,151,151,9,do_not_walk,0,0,38,do_not_walk,215,215,38,do_not_walk,0,0,38,walk,5,5,38,do_not_walk,0,0,38,do_not_walk,215,215,38
2020-10-22 23:17:27.955338,1603408647.9553509,2020-10-22 23:17:27.955015,1603408647.955024,0,26679,39,426197,27953,permissive_yellow,364,904,39,green,164,354,39,red,0,0,39,red,214,404,39,permissive_yellow,364,904,39,green,164,354,39,red,0,0,39,red,214,404,39,do_not_walk,0,0,39,ped_clear,150,150,10,do_not_walk,0,0,39,do_not_walk,214,214,39,do_not_walk,0,0,39,walk,4,4,39,do_not_walk,0,0,39,do_not_walk,214,214,39
2020-10-22 23:17:28.062985,1603408648.0629938,2020-10-22 23:17:28.062735,1603408648.062741,0,26679,40,426197,28061,permissive_yellow,363,903,40,green,163,353,40,red,0,0,40,red,213,403,40,permissive_yellow,363,903,40,green,163,353,40,red,0,0,40,red,213,403,40,do_not_walk,0,0,40,ped_clear,149,149,11,do_not_walk,0,0,40,do_not_walk,213,213,40,do_not_walk,0,0,40,walk,3,3,40,do_not_walk,0,0,40,do_not_walk,213,213,40
2020-10-22 23:17:28.162685,1603408648.1626945,2020-10-22 23:17:28.162323,1603408648.16233,0,26679,41,426197,28160,permissive_yellow,362,902,41,green,162,352,41,red,0,0,41,red,212,402,41,permissive_yellow,362,902,41,green,162,352,41,red,0,0,41,red,212,402,41,do_not_walk,0,0,41,ped_clear,148,148,12,do_not_walk,0,0,41,do_not_walk,212,212,41,do_not_walk,0,0,41,walk,2,2,41,do_not_walk,0,0,41,do_not_walk,212,212,41
